specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
消化,Chronic or unspecified gastric ulcer with perforation,primary_specialty_disease,pantoprazole | metronidazole | ceftriaxone | ciprofloxacin iv | metronidazole (flagyl),pantoprazole | metronidazole,acetaminophen iv | potassium chloride | insulin | magnesium sulfate | heparin,single_specialty_cooccurrence,pantoprazole(9) | metronidazole(7) | ceftriaxone(4) | ciprofloxacin iv(1) | metronidazole (flagyl)(1),pantoprazole:disease_directed_therapy | metronidazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Chronic or unspecified gastrojejunal ulcer with hemorrhage,primary_specialty_disease,hydrocortisone na succ. | pantoprazole | ceftriaxone | ciprofloxacin iv | lactulose,hydrocortisone na succ. | pantoprazole,hydromorphone (dilaudid) | acetaminophen iv | potassium chloride | acetaminophen | ondansetron,single_specialty_cooccurrence,hydrocortisone na succ.(7) | pantoprazole(6) | ceftriaxone(1) | ciprofloxacin iv(1) | lactulose(1),hydrocortisone na succ.:disease_directed_therapy | pantoprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | lactulose:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Chronic or unspecified gastrojejunal ulcer with perforation,primary_specialty_disease,pantoprazole | ceftriaxone | metronidazole,pantoprazole | ceftriaxone,hydromorphone (dilaudid) | potassium chloride | acetaminophen iv | lorazepam | magnesium sulfate,single_specialty_cooccurrence,pantoprazole(4) | ceftriaxone(2) | metronidazole(2),pantoprazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,"Chronic or unspecified peptic ulcer, site unspecified, with hemorrhage",primary_specialty_disease,omeprazole | pantoprazole,omeprazole | pantoprazole,acetaminophen | diazepam - ciwa protocol | folic acid | influenza vaccine quadrivalent | nicotine patch,single_specialty_cooccurrence,omeprazole(2) | pantoprazole(1),omeprazole:disease_directed_therapy | pantoprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Chronic passive congestion of liver,primary_specialty_disease,,,captopril | furosemide | acetaminophen (liquid) | heparin | metoprolol succinate xl,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
消化,"Chronic periodontitis, localized, unspecified severity",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Chronic periodontitis, unspecified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Chronic sialoadenitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Chronic vascular disorders of intestine,primary_specialty_disease,lactulose | omeprazole | pantoprazole | metronidazole | polyethylene glycol,lactulose | omeprazole,acetaminophen | senna | bisacodyl | multivitamin iv | trace elements,single_specialty_cooccurrence,lactulose(2) | omeprazole(2) | pantoprazole(2) | metronidazole(1) | polyethylene glycol(1),lactulose:disease_directed_therapy | omeprazole:disease_directed_therapy | pantoprazole:disease_directed_therapy | metronidazole:disease_directed_therapy | polyethylene glycol:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Collagenous colitis,primary_specialty_disease,,,acetaminophen | pregabalin,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
消化,Colostomy hemorrhage,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Colostomy malfunction,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,"Constipation, unspecified",primary_specialty_disease,polyethylene glycol | pantoprazole | lactulose | metronidazole | omeprazole,polyethylene glycol | pantoprazole,acetaminophen | senna | lorazepam | docusate sodium | ondansetron,single_specialty_cooccurrence,polyethylene glycol(308) | pantoprazole(72) | lactulose(55) | metronidazole(53) | omeprazole(48),polyethylene glycol:disease_directed_therapy | pantoprazole:disease_directed_therapy | lactulose:disease_directed_therapy | metronidazole:disease_directed_therapy | omeprazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Cracked tooth,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Crohn's disease of both small and large intestine with abscess,primary_specialty_disease,metronidazole | ciprofloxacin iv | ciprofloxacin hcl | methylprednisolone sodium succ | metronidazole (flagyl),metronidazole | ciprofloxacin iv,acetaminophen | hydromorphone (dilaudid) | oxycodone (immediate release) | heparin | acetaminophen iv,single_specialty_cooccurrence,metronidazole(25) | ciprofloxacin iv(18) | ciprofloxacin hcl(8) | methylprednisolone sodium succ(5) | metronidazole (flagyl)(3),metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Crohn's disease of both small and large intestine with fistula,primary_specialty_disease,metronidazole | ciprofloxacin iv | ciprofloxacin hcl | methylprednisolone sodium succ | budesonide,metronidazole | ciprofloxacin iv,acetaminophen | hydromorphone (dilaudid) | acetaminophen iv | heparin | ondansetron,single_specialty_cooccurrence,metronidazole(24) | ciprofloxacin iv(18) | ciprofloxacin hcl(6) | methylprednisolone sodium succ(3) | budesonide(2),metronidazole:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | budesonide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Crohn's disease of both small and large intestine with intestinal obstruction,primary_specialty_disease,ciprofloxacin iv | metronidazole | ciprofloxacin hcl | methylprednisolone sodium succ | metronidazole (flagyl),ciprofloxacin iv | metronidazole,acetaminophen | heparin | ondansetron | magnesium sulfate | acetaminophen iv,single_specialty_cooccurrence,ciprofloxacin iv(10) | metronidazole(10) | ciprofloxacin hcl(5) | methylprednisolone sodium succ(3) | metronidazole (flagyl)(3),ciprofloxacin iv:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | metronidazole (flagyl):disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Crohn's disease of both small and large intestine with other complication,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Crohn's disease of both small and large intestine with rectal bleeding,primary_specialty_disease,metronidazole | methylprednisolone sodium succ | ciprofloxacin hcl | ciprofloxacin iv | infliximab,metronidazole | methylprednisolone sodium succ,acetaminophen | acetaminophen iv | morphine sulfate | ondansetron | hydromorphone (dilaudid),single_specialty_cooccurrence,metronidazole(11) | methylprednisolone sodium succ(10) | ciprofloxacin hcl(5) | ciprofloxacin iv(5) | infliximab(3),metronidazole:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | ciprofloxacin iv:disease_directed_therapy | infliximab:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Crohn's disease of both small and large intestine without complications,specialty_related_condition,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
消化,Crohn's disease of large intestine with abscess,primary_specialty_disease,metronidazole | ceftriaxone | ciprofloxacin hcl | infliximab | methylprednisolone sodium succ,metronidazole | ceftriaxone,hydromorphone (dilaudid) | acetaminophen | heparin flush (10 units/ml) | piperacillin-tazobactam | heparin,single_specialty_cooccurrence,metronidazole(3) | ceftriaxone(2) | ciprofloxacin hcl(1) | infliximab(1) | methylprednisolone sodium succ(1),metronidazole:disease_directed_therapy | ceftriaxone:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | infliximab:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Crohn's disease of large intestine with fistula,primary_specialty_disease,methylprednisolone sodium succ | metronidazole | ciprofloxacin hcl | pantoprazole | budesonide,methylprednisolone sodium succ | metronidazole,hydromorphone (dilaudid) | acetaminophen | heparin | d5 1/2ns | piperacillin-tazobactam,single_specialty_cooccurrence,methylprednisolone sodium succ(8) | metronidazole(6) | ciprofloxacin hcl(3) | pantoprazole(3) | budesonide(1),methylprednisolone sodium succ:disease_directed_therapy | metronidazole:disease_directed_therapy | ciprofloxacin hcl:disease_directed_therapy | pantoprazole:disease_directed_therapy | budesonide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
消化,Crohn's disease of large intestine with intestinal obstruction,primary_specialty_disease,ceftriaxone | metronidazole,ceftriaxone | metronidazole,acetaminophen iv | ketorolac | ondansetron | d5 1/2ns | enoxaparin (prophylaxis),single_specialty_cooccurrence,ceftriaxone(1) | metronidazole(1),ceftriaxone:disease_directed_therapy | metronidazole:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
